,original,paraphrase,similar
87,"Foulques III d'Anjou, dit Foulques Nerra, comte d'Anjou, ordonne la construction du premier donjon sur le site dans la première moitié du XIe siècle.","L'histoire du jeu, son rythme et son humour noir sont présentés comme des éléments uniques et les spécialistes saluent le travail porté aux voix de GLaDOS, Wheatley et Cave Johnson.",False
117,"Depuis plusieurs décennies, la commune a donc choisi d'axer son développement économique sur le tourisme, aidée en cela par la richesse de son patrimoine bâti (cinq monuments historiques), son cadre naturel et ses figures historiques.","La richesse de son patrimoine bâti, son cadre naturel et ses personnages historiques ont fait de la ville un axe de développement économique sur le tourisme depuis plusieurs décennies.",True
143,"La version du jeu sur disque optique est distribuée par Electronic Arts, tandis que la distribution en ligne pour Windows et OS X est gérée par le service de diffusion de contenu de Valve, Steam.",Il a renoué avec le succès avec sa propre structure et sa mécanique indépendante.,False
2,"Tazio Giorgio Nuvolari, dit Tazio Nuvolari (ˈtattsjo ˈdʒordʒo nuvoˈlari), né le 16 novembre 1892 à Castel d'Ario et mort le 11 août 1953 à Mantoue, est un pilote motocycliste et un pilote automobile italien également connu sous les surnoms d'Il Mantovano Volante (le Mantouan volant) ou Nivola.","La richesse de son patrimoine bâti, son cadre naturel et ses personnages historiques ont fait de la ville un axe de développement économique sur le tourisme depuis plusieurs décennies.",False
396,"Cette législation, conservée dans les archives et placée sous la responsabilité du vizir, s'applique à tous, pour le bien commun et la concorde sociale.","Il fut deux fois champion d'Italie de vitesse moto en 1925 et 1927, champion d'Europe de vitesse moto en 1926 et champion d'Europe des pilotes de course automobile en 1932.",False
260,"Avec sa propre structure et des mécaniciens indépendants, il renoue avec le succès avec notamment trois victoires de rang.","""Apportez Maat et repoussez Isefet"" est une maxime des Textes des Pyramides qui dit de promouvoir l'harmonie et de repousser le chaos.",False
444,Il n’accepte qu’après que ses partisans ont remporté à l’été 1910 des élections démocratiques.,Le département d'Indre-et-Loire dans la région Centre-Val de Loire a une colonie française appelée Montrésor.,False
6,"Deux fois champion d'Italie de vitesse moto en 1925 et 1927, champion d'Europe de vitesse moto en 1926 et champion d'Europe des pilotes automobiles en 1932, il reste célèbre tant pour ses exploits en course que pour sa personnalité et son style de pilotage.","La richesse de son patrimoine bâti, son cadre naturel et ses personnages historiques ont permis à la ville d'axer son développement économique sur le tourisme.",False
264,"Avec sa propre structure et des mécaniciens indépendants, il renoue avec le succès avec notamment trois victoires de rang.","Avec sa propre structure et sa mécanique indépendante, il a pu renouer avec le succès.",True
309,"Retiré gravement brûlé du véhicule, Richard Seaman succombe à ses blessures peu après minuit.",Richard Seaman a succombé à ses blessures après que le véhicule dans lequel il se trouvait a été brûlé.,True
237,"Issu de la haute bourgeoisie britannique, il s'écarte de la carrière que lui prévoient ses parents pour courir aux côtés de son collègue d'école, Whitney Straight.",Pharaon est le premier prêtre du pays et il est le seul autorisé à dialoguer avec les dieux sur un pied d'égalité.,False
272,"Avec, il remporte presque toutes les courses auxquelles il participe et est le meilleur pilote de voiturettes de la saison, ce qui lui ouvre les portes de l'écurie Mercedes.","Il est le meilleur pilote de voiturette de la saison, ce qui ouvre les portes à l'équipe Mercedes, puisqu'il a remporté presque toutes les courses auxquelles il participe.",True
223,"Richard John Beattie-Seaman dit Richard Seaman et surnommé Dick Seaman, né le 4 février 1913 à Chichester (Angleterre, Royaume-Uni) et mort le 25 juin 1939 à Spa (province de Liège, Belgique), est un pilote automobile britannique.","Richard Seaman, également connu sous le nom de Dick Seaman, était un pilote de course britannique décédé le 25 juin 1939.",True
265,"Décidé à « donner une leçon à ERA » en 1936, il acquiert une Delage vieille de dix ans que ses mécaniciens optimisent massivement.",Il a acquis un Delage de dix ans en 1936 pour lui donner une leçon.,True
264,"Avec sa propre structure et des mécaniciens indépendants, il renoue avec le succès avec notamment trois victoires de rang.",Pharaon est le seul gagnant car il est le seul à pouvoir se lever et tirer des flèches depuis son char de combat.,False
199,"Même si certaines critiques expriment, dans un premier temps, des réserves concernant la difficulté de trouver une suite complète au premier opus, Portal 2 est très bien accueilli par l'ensemble de la presse spécialisée.","Aux premiers, il assure la bonne exécution des rituels dans les temples; à ces derniers, il garantit la prospérité agricole, la défense du territoire et l'impartialité.",False
210,"Certains journalistes du domaine vidéoludique listent le jeu parmi les meilleurs de l'année 2011, voire comme le meilleur de tous les temps.","Même si le jeu est le meilleur de tous les temps, certains journalistes le classent parmi les meilleurs de 2011.",True
367,"Dès les Textes des pyramides, les actions politiques du souverain sont encadrées par une seule maxime : « Amener Maât et repousser Isefet », c'est-à-dire promouvoir l'harmonie et repousser le chaos.","En juin 1917, Venizelos installe son gouvernement à Athènes, après que la France a poussé le roi à l'exil.",False
100,"Xavier Branicki, exilé polonais, arrivé à Montrésor en 1849, homme d'affaires et écrivain, est un mécène pour sa commune dont il est maire pendant 10 ans ; sa famille habite toujours le château.","Les nouveaux éléments du système de jeu, la courbe d'apprentissage difficile mais surmontable du jeu et le nouveau mode coopératif sont également mis en évidence.",False
354,"Seul humain admis à dialoguer avec les dieux sur un plan d'égalité, Pharaon est l'officiant suprême ; le premier des prêtres du pays.",Pharaon est le premier des prêtres du pays et est le seul humain autorisé à dialoguer avec les dieux.,True
429,"C’est dans ce contexte qu’au printemps 1905, il prend la tête d’une insurrection qui se termine par le départ du prince Georges.","Au printemps 1905, il prend la tête d'une insurrection qui se termine par le départ de Prince George.",True
76,"C'est à ses pieds que s'est édifié le bourg, d'abord simple lieu-dit de la commune voisine de Beaumont-Village, érigé en paroisse en 1700 seulement, autour de la collégiale Saint-Jean-Baptiste, et devenu commune à la Révolution française.",Il existe un mode coopératif à deux joueurs dans lequel les personnages Atlas et P-Body reçoivent chacun un générateur de portail et doivent travailler ensemble pour résoudre des énigmes et trouver une issue de secours.,False
45,"Nuvolari se tourne de nouveau vers la Scuderia Ferrari, avec le soutien du premier ministre italien Benito Mussolini.",Le Premier ministre italien Benito Mussolini a soutenu Nuvolari.,True
415,"Élu député libéral à l'assemblée générale crétoise en 1889, insurgé lors de la révolte de 1897-1898, il rédige à l’issue de celle-ci la constitution de la Crète autonome.",L'assemblée générale crétoise élit un député libéral pour rédiger la constitution de la Crète à la fin de la révolte de 1897-1898.,True
294,"En 1939, il subit la concurrence des pilotes allemands et se voit privé de départ à Pau, car les voitures reviennent en priorité aux pilotes allemands en dépit de ses performances aux essais.","Il est privé d'un départ à Pau en 1939 car les voitures sont privilégiées aux pilotes allemands, malgré ses performances à l'entraînement.",True
350,"Seul humain admis à dialoguer avec les dieux sur un plan d'égalité, Pharaon est l'officiant suprême ; le premier des prêtres du pays.",Le commandant en chef des troupes grecques est le prince héritier Constantin.,False
213,"Certains journalistes du domaine vidéoludique listent le jeu parmi les meilleurs de l'année 2011, voire comme le meilleur de tous les temps.",L'égal des dieux est ce que l'iconographie représente le pharaon.,False
395,"Cette législation, conservée dans les archives et placée sous la responsabilité du vizir, s'applique à tous, pour le bien commun et la concorde sociale.","Tazio Giorgio Nuvolari, également connu sous le nom de Tazio Nuvolari, était un motocycliste et motocycliste italien décédé en 1953.",False
273,"Avec, il remporte presque toutes les courses auxquelles il participe et est le meilleur pilote de voiturettes de la saison, ce qui lui ouvre les portes de l'écurie Mercedes.","Il est le meilleur pilote de voiturette de la saison, ce qui ouvre les portes à l'équipe Mercedes, car il a remporté presque toutes les courses auxquelles il participe.",True
478,"Venizélos, démis de ses fonctions par le roi, crée un second gouvernement, à Thessalonique, sous la protection des troupes de l'Entente.","The conspirator against Richelieu was Claude de Bourdeille Comte de Montrésor, descendant of the Batarnay and Joyeuse.",False
399,"Cette législation, conservée dans les archives et placée sous la responsabilité du vizir, s'applique à tous, pour le bien commun et la concorde sociale.","Cette législation, conservée dans les archives, s'applique à tous, pour le bien commun et l'harmonie sociale.",True
403,"Elefthérios Kyriákou Venizélos (grec moderne : Ελευθέριος Κυριάκου Βενιζέλος), né le 11 août 1864 (23 août dans le calendrier grégorien) à Mourniés, en Crète, et décédé le 18 mars 1936 (à 71 ans) à Paris, en France, est un homme politique grec, considéré, dès 1921, comme le « fondateur de la Grèce moderne ».","Après avoir obtenu ces titres, Nuvolari fonde son équipe, la Scuderia Nuvolari, et poursuit la compétition moto jusqu'à la fin de la saison 1930, lorsqu'il décide de se consacrer exclusivement à l'automobile.",False
432,"Sa réputation dépasse alors les limites de son île, et gagne même une renommée internationale.",Le Premier ministre italien Benito Mussolini a soutenu Nuvolari lorsqu'il s'est tourné vers la Scuderia Ferrari.,False
444,Il n’accepte qu’après que ses partisans ont remporté à l’été 1910 des élections démocratiques.,"Après que ses partisans aient remporté une élection démocratique, il a accepté.",True
404,"Elefthérios Kyriákou Venizélos (grec moderne : Ελευθέριος Κυριάκου Βενιζέλος), né le 11 août 1864 (23 août dans le calendrier grégorien) à Mourniés, en Crète, et décédé le 18 mars 1936 (à 71 ans) à Paris, en France, est un homme politique grec, considéré, dès 1921, comme le « fondateur de la Grèce moderne ».",Il a remporté sa première grande victoire automobile aux Mille Miglia.,False
3,"Tazio Giorgio Nuvolari, dit Tazio Nuvolari (ˈtattsjo ˈdʒordʒo nuvoˈlari), né le 16 novembre 1892 à Castel d'Ario et mort le 11 août 1953 à Mantoue, est un pilote motocycliste et un pilote automobile italien également connu sous les surnoms d'Il Mantovano Volante (le Mantouan volant) ou Nivola.",La baisse démographique observée depuis le début du 20e siècle semble avoir été stoppée par cette politique et la population montréalaise semble stable depuis une vingtaine d'années.,False
258,"En milieu d'année, découvrant que l'écurie s'est jouée de lui, il se libère de ses engagements, conserve la voiture et change de stratégie.",Le pharaon protège les frontières.,False
493,"Grâce à son action, le royaume de Grèce figure dans le camp des vainqueurs.",Le royaume de Grèce est du côté des gagnants grâce à ses actions.,True
41,"Déçu par les monoplaces de l'écurie, il entre en conflit avec Enzo Ferrari et rejoint Maserati en milieu de saison 1933 pour y rester jusqu'en 1934, date à laquelle la firme se retire de la compétition.","Insatisfait des monoplaces de l'équipe, il rejoint Maserati au milieu de la saison 1933 pour y rester jusqu'en 1934, date à laquelle l'entreprise se retire de la compétition.",True
339,"Dans le discours religieux, il n'est cependant que leur humble serviteur, un desservant zélé qui accomplit de multiples offrandes.","Dans le discours religieux, il n'est que leur humble serviteur, un ministre qui fait de multiples offrandes.",True
212,"Certains journalistes du domaine vidéoludique listent le jeu parmi les meilleurs de l'année 2011, voire comme le meilleur de tous les temps.","À travers les statues et les scènes pariétales, l'image du monarque est visible.",False
208,"Les nouveaux éléments du système de jeu, la courbe d'apprentissage du jeu, difficile, mais surmontable, et le nouveau mode coopératif, sont également soulignés.","À travers les statues et les scènes pariétales, l'image du souverain est visible.",False
342,Cette piété exprime l'espoir d'un juste retour de service.,L'espoir d'un juste retour du service s'exprime dans cette piété.,True
482,"La France finit par pousser le roi à l'exil et, en juin 1917, Venizélos installe son gouvernement à Athènes.","En juin 1917, Venizelos installe son gouvernement à Athènes, après que la France a poussé le roi à l'exil.",True
1,"Tazio Giorgio Nuvolari, dit Tazio Nuvolari (ˈtattsjo ˈdʒordʒo nuvoˈlari), né le 16 novembre 1892 à Castel d'Ario et mort le 11 août 1953 à Mantoue, est un pilote motocycliste et un pilote automobile italien également connu sous les surnoms d'Il Mantovano Volante (le Mantouan volant) ou Nivola.","Tazio Giorgio Nuvolari, également connu sous le nom de Tazio Nuvolari, était un motocycliste et motocycliste italien décédé le 11 août 1953.",True
308,"Retiré gravement brûlé du véhicule, Richard Seaman succombe à ses blessures peu après minuit.","Peu après minuit, Richard Seaman a succombé à ses blessures.",True
161,"Portal 2 conserve le même système de jeu que Portal, et ajoute de nouvelles fonctionnalités comme les rayons tracteurs, la réflexion de laser, les ponts en lumière, et les gels permettant d'accélérer la vitesse du joueur, de faire rebondir tout élément le percutant ou de placer des portails sur des surfaces sur lesquelles il n'était pas possible d'en créer.","Il est le meilleur pilote de voiturette de la saison, ce qui ouvre les portes à l'équipe Mercedes, et il a remporté presque toutes les courses auxquelles il participe.",False
360,"Aussi, tout membre de l'administration n'agit qu'au nom de la seule personne royale, par délégation de pouvoir.",Tout membre de l'administration ne peut agir qu'au nom de la personne royale.,True
192,"Valve publie, après la sortie du jeu, une aide comprenant du contenu téléchargeable supplémentaire et un éditeur de carte simplifié pour permettre aux joueurs de créer et de partager des salles de tests avec d'autres.",Richard Seaman a succombé à ses blessures peu après minuit.,False
222,"Richard John Beattie-Seaman dit Richard Seaman et surnommé Dick Seaman, né le 4 février 1913 à Chichester (Angleterre, Royaume-Uni) et mort le 25 juin 1939 à Spa (province de Liège, Belgique), est un pilote automobile britannique.","Il n'est que leur humble serviteur, un ministre qui fait de multiples offrandes, dans le discours religieux.",False
113,L'absence de voies de communications importantes traversant la commune n'est pas un facteur favorable à l'implantation d'industries ou d'entreprises de grande dimension ; l'industrie drapière de Montrésor s'est éteinte au XIXe siècle.,L'industrie du drap de Montrésor s'est éteinte au 19ème siècle en raison du manque de voies de communication importantes.,True
23,"Ces titres acquis, Nuvolari fonde son écurie, la Scuderia Nuvolari, et se tourne vers la compétition automobile tout en poursuivant la compétition motocycliste en parallèle jusqu'à la fin de la saison 1930 quand il décide de se consacrer exclusivement à l'automobile.","Après avoir obtenu ces titres, Nuvolari fonde son équipe, la Scuderia Nuvolari, et poursuit la compétition moto jusqu'à la fin de la saison 1930, lorsqu'il décide de se consacrer exclusivement à l'automobile.",True
322,"Aux premiers, il assure le bon accomplissement des rituels dans les temples ; aux seconds, il garantit la prospérité agricole, la défense du territoire et une justice impartiale.",Venizelos a été invité à prendre en main le destin de la nation lorsque l'armée grecque a organisé un coup d'État en 1909.,False
185,"Portal 2 comprend également un mode coopératif à deux joueurs, dans lequel les personnages Atlas et P-Body reçoivent chacun un générateur de portails et doivent travailler ensemble afin de résoudre des énigmes et trouver une échappatoire.",Il est privé d'un départ à Pau en 1939 car les voitures sont privilégiées aux pilotes allemands malgré ses performances à l'entraînement.,False
446,"Premier ministre, il mène une politique de modernisation du royaume, principalement en ce qui concerne l'armée et la marine, afin de permettre au pays d'affronter les conflits qui se dessinent.","A la fin du conflit, âgé de cinquante-quatre ans et malgré la maladie, il obtient plusieurs résultats notables et prend sa retraite en 1950 avec une victoire de catégorie.",False
272,"Avec, il remporte presque toutes les courses auxquelles il participe et est le meilleur pilote de voiturettes de la saison, ce qui lui ouvre les portes de l'écurie Mercedes.",Pharaon est le seul qui est toujours le gagnant.,False
193,"Valve publie, après la sortie du jeu, une aide comprenant du contenu téléchargeable supplémentaire et un éditeur de carte simplifié pour permettre aux joueurs de créer et de partager des salles de tests avec d'autres.","Après la sortie du jeu, Valve publiera une aide qui comprendra du contenu téléchargeable supplémentaire et un éditeur de carte simplifié pour permettre aux joueurs de créer et de partager des salles de test avec d'autres.",True
223,"Richard John Beattie-Seaman dit Richard Seaman et surnommé Dick Seaman, né le 4 février 1913 à Chichester (Angleterre, Royaume-Uni) et mort le 25 juin 1939 à Spa (province de Liège, Belgique), est un pilote automobile britannique.",L'espoir d'un retour de service s'exprime dans cette piété.,False
133,"Le jeu paraît sur Windows, OS X, PlayStation 3 et Xbox 360 le 19 avril 2011 en Amérique du Nord, et le surlendemain pour le reste du monde.",Le jeu sortira en Amérique du Nord le 19 avril et dans le reste du monde le lendemain.,True
146,Portal 2 est annoncé le 5 mars 2010 à la suite d'un jeu en réalité alternée d'une semaine basé sur les nouveaux correctifs apportés au jeu original.,"Après un jeu de réalité alternative d'une semaine basé sur de nouvelles corrections du jeu original, une suite sera annoncée le 5 mars 2010.",True
65,Montrésor (prononcé /mɔ̃.tʁe.zɔʁ/) est une commune française du département d'Indre-et-Loire en région Centre-Val de Loire.,"Dans la campagne solo, le joueur contrôle Chell, réveillée de sa biostase après plusieurs années, qui doit naviguer dans le centre d'enrichissement délabré d'Aperture Science pendant qu'il est reconstruit par l'ordinateur surpuissant relancé, GLaDOS.",False
387,Pharaon est toujours le seul vainqueur ; debout en assommant une grappe de prisonniers ou en décochant des flèches depuis son char de combat.,Tazio Nuvolari était un motocycliste et motocycliste italien décédé le 11 août 1953.,False
35,"À la suite du retrait d'Alfa Corse, de la compétition, Nuvolari s'engage avec la Scuderia Ferrari qui engage semi-officiellement les Alfa Romeo et remporte les 24 Heures du Mans 1933.","Electronic Arts distribue la version disque optique du jeu, tandis que Valve gère la distribution en ligne pour Windows et OS X.",False
361,"Aussi, tout membre de l'administration n'agit qu'au nom de la seule personne royale, par délégation de pouvoir.",Le «schisme national» a eu pour effet de couper la Grèce en deux.,False
4,"Tazio Giorgio Nuvolari, dit Tazio Nuvolari (ˈtattsjo ˈdʒordʒo nuvoˈlari), né le 16 novembre 1892 à Castel d'Ario et mort le 11 août 1953 à Mantoue, est un pilote motocycliste et un pilote automobile italien également connu sous les surnoms d'Il Mantovano Volante (le Mantouan volant) ou Nivola.","Tazio Nuvolari, également connu sous le nom de Tazio Nuvolari, était un motocycliste et motocycliste italien décédé le 11 août 1953.",True
379,"Chef des armées, le pharaon est le valeureux protecteur des frontières.",Le chef des armées est celui qui protège les frontières.,True
77,"C'est à ses pieds que s'est édifié le bourg, d'abord simple lieu-dit de la commune voisine de Beaumont-Village, érigé en paroisse en 1700 seulement, autour de la collégiale Saint-Jean-Baptiste, et devenu commune à la Révolution française.","C'est à ses pieds que fut construite la ville, d'abord simple lieu-dit de la ville voisine de Beaumont-Village, érigée en paroisse seulement en 1700, autour de la collégiale Saint-Jean-Baptiste.",True
295,Richard Seaman entend décrocher la victoire en Belgique et revenir sur le devant de la scène.,Richard Seaman veut revenir sur le devant de la scène.,True
273,"Avec, il remporte presque toutes les courses auxquelles il participe et est le meilleur pilote de voiturettes de la saison, ce qui lui ouvre les portes de l'écurie Mercedes.",Les lois qu'il promulgue sont inspirées de la sagesse divine.,False
116,"Depuis plusieurs décennies, la commune a donc choisi d'axer son développement économique sur le tourisme, aidée en cela par la richesse de son patrimoine bâti (cinq monuments historiques), son cadre naturel et ses figures historiques.","Considéré comme l'un des meilleurs pilotes de Grand Prix de Grande-Bretagne de l'entre-deux-guerres, il s'impose comme le meilleur pilote de l'année 1936 sur chariot puis rejoint Daimler-Benz AG et remporte le Grand Prix d'Allemagne en 1939.",False
22,"Ces titres acquis, Nuvolari fonde son écurie, la Scuderia Nuvolari, et se tourne vers la compétition automobile tout en poursuivant la compétition motocycliste en parallèle jusqu'à la fin de la saison 1930 quand il décide de se consacrer exclusivement à l'automobile.",La version Linux a subi une série de tests.,False
458,"Cependant, il entre dans un très grave conflit avec le commandant en chef des troupes grecques, le prince héritier Constantin.","C'est à ses pieds que fut construite la ville, d'abord simple lieu-dit de la ville voisine de Beaumont-Village, érigée en paroisse seulement en 1700, autour de la collégiale Saint-Jean-Baptiste, et maintenant ville.",False
180,Jonathan Coulton et le groupe The National produisent chacun une chanson pour le jeu.,"Il a rencontré et épousé la fille du président et co-fondateur de BMW, ce qui a conduit à une rupture avec sa famille.",False
389,Pharaon est toujours le seul vainqueur ; debout en assommant une grappe de prisonniers ou en décochant des flèches depuis son char de combat.,"À l'âge de vingt-sept ans, Nuvolari a commencé à participer à des courses de motos.",False
23,"Ces titres acquis, Nuvolari fonde son écurie, la Scuderia Nuvolari, et se tourne vers la compétition automobile tout en poursuivant la compétition motocycliste en parallèle jusqu'à la fin de la saison 1930 quand il décide de se consacrer exclusivement à l'automobile.",La distribution en ligne du jeu est assurée par Valve et la version disque optique est distribuée par Electronic Arts.,False
257,"En milieu d'année, découvrant que l'écurie s'est jouée de lui, il se libère de ses engagements, conserve la voiture et change de stratégie.","Au milieu de l'année, il s'est libéré de ses engagements, a conservé la voiture et a changé de stratégie après avoir appris que l'équipe avait joué contre lui.",True
334,"Dans cette iconographie, le pharaon est invariablement figuré comme l'égal des dieux.",Le prince héritier Constantin est le commandant en chef des troupes grecques.,False
36,"À la suite du retrait d'Alfa Corse, de la compétition, Nuvolari s'engage avec la Scuderia Ferrari qui engage semi-officiellement les Alfa Romeo et remporte les 24 Heures du Mans 1933.","Suite au retrait d'Alfa Corse de la compétition, Nuvolari rejoint la Scuderia Ferrari, qui remporte les 24 Heures du Mans 1933.",True
457,"Cependant, il entre dans un très grave conflit avec le commandant en chef des troupes grecques, le prince héritier Constantin.","Le commandant en chef des troupes grecques, le prince héritier Constantin, a un conflit très sérieux avec lui.",True
463,L'opposition entre les deux hommes se prolonge au cours de la Première Guerre mondiale.,"Pendant la Première Guerre mondiale, l'opposition entre les deux hommes se poursuit.",True
195,"Même si certaines critiques expriment, dans un premier temps, des réserves concernant la difficulté de trouver une suite complète au premier opus, Portal 2 est très bien accueilli par l'ensemble de la presse spécialisée.","Portal 2 est très bien accueilli par toute la presse spécialisée, malgré quelques réserves sur la difficulté de trouver une suite complète au premier.",True
89,"Foulques III d'Anjou, dit Foulques Nerra, comte d'Anjou, ordonne la construction du premier donjon sur le site dans la première moitié du XIe siècle.","Même si le jeu est le meilleur de tous les temps, certains journalistes le classent comme l'un des meilleurs de 2011.",False
164,"Portal 2 conserve le même système de jeu que Portal, et ajoute de nouvelles fonctionnalités comme les rayons tracteurs, la réflexion de laser, les ponts en lumière, et les gels permettant d'accélérer la vitesse du joueur, de faire rebondir tout élément le percutant ou de placer des portails sur des surfaces sur lesquelles il n'était pas possible d'en créer.","Après avoir rencontré et épousé la fille du président et co-fondateur de BMW, il a fait une pause dans sa famille.",False
449,"Premier ministre, il mène une politique de modernisation du royaume, principalement en ce qui concerne l'armée et la marine, afin de permettre au pays d'affronter les conflits qui se dessinent.",Son château a été construit au début du XIe siècle au bout d'un éperon rocheux dominant la vallée de l'Indrois et a été reconstruit ou remanié à de nombreuses reprises depuis.,False
153,"Avant la sortie du jeu sur Steam, l'entreprise met en vente un deuxième jeu en réalité alternée, Potato Sack, portant sur treize titres développés indépendamment, qui aboutit à une parodie de calcul distribué permettant de télécharger Portal 2 dix heures avant sa sortie.","Il est le meilleur pilote de voiturette de la saison, ce qui ouvre les portes à l'équipe Mercedes, car il a remporté presque toutes les courses auxquelles il participe.",False
62,Il meurt en 1953 d'un accident vasculaire cérébral.,La version originale du jeu a été écrite par Stephen Merchant et J. K. Simmons tandis que la version française a été écrite par Guillaume Lebon et Paul Borne.,False
25,"Au cours de cette saison, il obtient sa première victoire majeure en automobile aux Mille Miglia.",Il a remporté sa première grande victoire automobile aux Mille Miglia.,True
225,"Considéré comme l'un des meilleurs, sinon comme le meilleur pilote de Grand Prix britannique de l'entre-deux-guerres, il s'impose comme le meilleur coureur de l'année 1936 sur voiturettes puis rejoint Daimler-Benz AG entre 1937 et 1939 avec qui il remporte une Grande Épreuve, le Grand Prix d'Allemagne en 1938.","Considéré comme l'un des meilleurs pilotes de Grand Prix de Grande-Bretagne de l'entre-deux-guerres, il s'impose comme le meilleur pilote de l'année 1936 sur chariot puis rejoint Daimler-Benz AG et remporte le Grand Prix d'Allemagne en 1938.",True
73,"Son histoire se confond en grande partie avec celle de son château, construit au début du XIe siècle à l'extrémité d'un éperon rocheux surplombant la vallée de l'Indrois et plusieurs fois rebâti ou remanié depuis.","Son château a été construit au début du XIe siècle au bout d'un éperon rocheux dominant la vallée de l'Indrois, et plusieurs fois reconstruit ou remanié depuis.",True
394,"Unique législateur, les lois et décrets qu'il promulgue s'inspirent de la sagesse divine.",Il devient champion d'Italie dans la catégorie 500 cm3 en 1924 et champion d'Europe dans la catégorie 350 cm3 en 1927.,False
151,"Avant la sortie du jeu sur Steam, l'entreprise met en vente un deuxième jeu en réalité alternée, Potato Sack, portant sur treize titres développés indépendamment, qui aboutit à une parodie de calcul distribué permettant de télécharger Portal 2 dix heures avant sa sortie.","Avant la sortie du jeu sur Steam, la société met en vente un deuxième jeu de réalité alternative, Potato Sack, qui est une parodie informatique distribuée qui permet de télécharger Portal 2 dix heures avant sa sortie.",True
174,"Dans la campagne solo, le joueur contrôle la protagoniste Chell, réveillée de sa biostase après plusieurs années, qui doit naviguer dans le centre d'enrichissement d'Aperture Science délabré pendant sa reconstruction par l'ordinateur surpuissant réactivé, GLaDOS, doublée par Ellen McLain en version originale et par Scarlett Perdereau en version française.",Richard Seaman veut revenir sur le devant de la scène après la victoire en Belgique.,False
169,"Ces gels ont été créés par l'équipe du projet Tag: The Power of Paint du DigiPen Institute of Technology, gagnante de la compétition étudiante au Independent Games Festival de 2009.","Il est privé d'un départ à Pau en 1939 car les voitures sont privilégiées aux pilotes allemands, malgré ses performances à l'entraînement.",False
380,"Tel Rê qui combat le serpent Apophis, le roi d'Égypte repousse les pillards du désert, combat les armées d'invasion et mate les rebelles intérieurs.",Il a su concilier les impératifs d'une politique étrangère liée à la guerre avec toute une série de réformes modernisatrices.,False
333,"Dans cette iconographie, le pharaon est invariablement figuré comme l'égal des dieux.",L'égal des dieux est ce que l'iconographie représente le pharaon.,True
311,Les fonctions pharaoniques sont les diverses activités religieuses et gouvernementales exercées par le roi d'Égypte durant l'Antiquité (entre les années 3150 et 30 avant notre ère).,"Dans le gouvernement local du haut-commissaire de Prince George, il a été ministre de la Justice de 1898 à 1901.",False
160,"Portal 2 conserve le même système de jeu que Portal, et ajoute de nouvelles fonctionnalités comme les rayons tracteurs, la réflexion de laser, les ponts en lumière, et les gels permettant d'accélérer la vitesse du joueur, de faire rebondir tout élément le percutant ou de placer des portails sur des surfaces sur lesquelles il n'était pas possible d'en créer.",Il a acquis un Delage de dix ans en 1936 pour lui donner une leçon.,False
68,Montrésor (prononcé /mɔ̃.tʁe.zɔʁ/) est une commune française du département d'Indre-et-Loire en région Centre-Val de Loire.,Les personnages Atlas et P-Body reçoivent chacun un générateur de portail et doivent travailler ensemble pour résoudre des énigmes et trouver une issue de secours dans un mode coopératif à deux joueurs.,False
484,"La France finit par pousser le roi à l'exil et, en juin 1917, Venizélos installe son gouvernement à Athènes.","Venizelos installe son gouvernement à Athènes en juin 1917, après que la France ait poussé le roi à l'exil.",True
468,"Constantin Ier, monté sur le trône en 1913, est plutôt proche de la Triplice tandis que Venizélos penche vers l'Entente.","Constantin I, qui est monté sur le trône en 1913, est très proche du Triplice.",True
279,"Recruté comme pilote Junior en 1937, c'est-à-dire comme remplaçant, il gagne la confiance de ses pairs avec une belle deuxième place à la Coupe Vanderbilt.","En remplacement, il a gagné la confiance de ses pairs avec une deuxième place dans la Coupe Vanderbilt.",True
473,Les influences opposées des belligérants finissent par couper la Grèce en deux lors du « Schisme national ».,"Pendant le «schisme national», la Grèce a été coupée en deux.",True
486,Il parvient alors à concilier les impératifs d’une politique extérieure liée à la guerre à toute une série de réformes modernisatrices.,Il a su concilier les impératifs d'une politique étrangère liée à la guerre avec une série de réformes modernisatrices.,True
89,"Foulques III d'Anjou, dit Foulques Nerra, comte d'Anjou, ordonne la construction du premier donjon sur le site dans la première moitié du XIe siècle.",Le comte d'Anjou a ordonné la construction du premier donjon sur le site dans la première moitié du XIe siècle.,True
488,Il parvient alors à concilier les impératifs d’une politique extérieure liée à la guerre à toute une série de réformes modernisatrices.,Il concilie les impératifs d'une politique étrangère liée à la guerre avec toute une série de réformes modernisatrices.,True
102,"Xavier Branicki, exilé polonais, arrivé à Montrésor en 1849, homme d'affaires et écrivain, est un mécène pour sa commune dont il est maire pendant 10 ans ; sa famille habite toujours le château.","Un exilé polonais arrivé à Montrésor en 1849, homme d'affaires et écrivain, est maire de la ville depuis 10 ans et sa famille vit toujours au château.",True
184,Jonathan Coulton et le groupe The National produisent chacun une chanson pour le jeu.,Richard Seaman a succombé à ses blessures après que le véhicule dans lequel il se trouvait a été brûlé.,False
