,original,paraphrase,similar
283,يلجأ العلماء إلى كثافة عطارد لتحديد بنيته الداخلية، حيث يقولون أنه بسبب حجم الكوكب الصغير وعدم انضغاط مكوناته الداخلية، فإنه لا بد من أن تكون نواته ضخمة الحجم ومكونة بمعظمها من الحديد.يرجع تاريخ رصد عطارد إلى الألفية الأولى قبل الميلاد.,يستخدم العلماء كثافة عطارد لتحديد البنية الداخلية للكوكب الصغير الذي يقولون إنه مصنوع في الغالب من الحديد.,True
105,فبدأ بالتحضير لمواجهة التتار، فقام بترتيب البيت الداخلي لمصر وقمع ثورات الطامعين بالحكم، ثم أصدر عفواً عاماً عن المماليك الهاربين من مصر بعد مقتل فارس الدين أقطاي بمن فيهم بيبرس، ثم طلب من العز بن عبد السلام إصدار فتوى تُشرع له جمع الضرائب على سكان مصر بعد أن واجهته أزمة اقتصادية عجز من خلالها عن تجهيز الجيش، وكان له ما أراد وأصدر العز بن عبد السلام فتوى تجيز جمع الضرائب بشروطٍ خاصة ومحددة، ما إن انتهى قطز من تجهيز الجيش حتى سار به من منطقة الصالحية شرق مصر حتى وصل إلى سهل عين جالوت الذي يقع تقريباً بين مدينة بيسان شمالاً ومدينة نابلس جنوباً في فلسطين، وفيها تواجه الجيشان الإسلامي والمغولي، وكانت الغلبة للمسلمين، واستطاع الآلاف من المغول الهرب من المعركة واتجهوا قرب بيسان، وعندها وقعت المعركة الحاسمة وانتصر المسلمون انتصاراً عظيماً، وأُبيد جيش المغول بأكمله.كان لمعركة عين جالوت أثراً عظيماً في تغيير موازين القوة بين القوى العظمى المتصارعة في منطقة الشام، فقد تسببت خسارة المغول في المعركة من تحجيم قوتهم، فلم يستطع القائد المغولي هولاكو الذي كان مستقراً في تبريز من التفكير بإعادة احتلال الشام مرةً أخرى، وكان أقصى ما فعله رداً على هزيمة قائده كتبغا هو إرسال حملة انتقامية أغارت على حلب.,أعلن الرئيس الحالي لجمهورية الصين أن بلاده دولة مستقلة ذات سيادة ولها حق إدارة كل من تايوان وجمهورية الصين الشعبية.,False
77,ومنذ إصدارها، تُرجمت الرواية - ضمن ترجمة الثلاثية - إلى إحدى وخمسين لغة، وبيعت حقوق نشرها في ست وخمسين دولة ومنطقة.,أسس الحزب الشيوعي جمهورية الصين الشعبية بعد هزيمة الحزب الوطني الصيني في الحرب الأهلية.,False
27,تُوفيت مَيّ في مُستشفى المُعادي في 17 تشرين الأول 1941م في مَدينة القاهرة عن عمر يُناهز 55 عاماً.,توفي في القاهرة عن عمر يناهز 55 عامًا.,True
285,يلجأ العلماء إلى كثافة عطارد لتحديد بنيته الداخلية، حيث يقولون أنه بسبب حجم الكوكب الصغير وعدم انضغاط مكوناته الداخلية، فإنه لا بد من أن تكون نواته ضخمة الحجم ومكونة بمعظمها من الحديد.يرجع تاريخ رصد عطارد إلى الألفية الأولى قبل الميلاد.,كانت القنبلة الذرية أول قنبلة نووية يتم اختبارها في 16 يوليو 1945 في صحراء ألاموغوردو في نيو مكسيكو ، وكانت ثورة في عالم أسلحة الدمار الشامل.,False
268,إن أول مسبار فضائي زار كوكب عطارد هو مارينر 10 والذي أسقط خرائطاً لحوالي 45% من سطحه منذ عام 1974 حتى 1975، أما الرحلة الثانية فكانت بواسطة المسبار ميسنجر الذي أضاف 30% من الخرائط لهذا الكوكب عندما مر بقربه في 14 كانون الثاني 2008.,أول مسبار فضائي يزور عطارد كان Mariner 10 ، الذي أسقط خرائط 45٪ من سطح الكوكب من 1974 إلى 1975 ، والرحلة الثانية كانت بواسطة مسبار Messinger ، الذي أضاف 30٪ من الخرائط إلى هذا الكوكب عندما مر بالقرب منه. في 14 يناير 2008.,True
391,"فُجرت أول قنبلة نووية للاختبار في 16 يوليو 1945 في منطقة تدعى صحراء ألاموغوردو (بالإنجليزية: Alamogordo)‏ الواقعة في ولاية نيو مكسيكو في الولايات المتحدة، وسميت القنبلة باسم القنبلة (أ) (بالإنجليزية: A-bomb)‏ وكان هذا الاختبار بمثابة ثورة في عالم المواد المتفجرة والأسلحة المدمرة، وبهذه العملية فإن شكلاً دائرياً صغيراً بحجم كف اليد يمكن أن يسبب انفجاراً تصل قوته إلى قوة انفجار تحدثه مئات الآلاف من الأطنان من مادة ال""تي إن تي"".",والدة مي من أصل سوري ، لكن والدها فلسطيني ، لذا فهي تتقن تسع لغات.,False
424,والبرمائيَّات هي الحيوانات الوحيدة التي تبدأ حياتها في الماء ثُمَّ تُغادرُهُ بعد تحوُّلاتٍ جُسمانيَّةٍ داخليَّةٍ وخارجيَّة، فتتحوَّلُ صغارها، المُسمَّاة شراغيف (مُفردُها شُرغُوف)، من شكل السمكة إلى شكلها البالغ.بعد أن تنقف البُيُوض وتخرجُ الشراغيف، تمُرُّ بِسلسلة تغييراتٍ جُسمانيَّة، فهي تولدُ بِذنبٍ طويلٍ يُعينُها على السباحة وخياشيم جانبيَّةٍ تتنفَّسُ بها كالسَّمك، فتتغطَّى خياشمها بِغشاءٍ جلديٍّ وتختفي من ظاهر الجسم، وتظهر بوادرُ الرِّجلين الخلفيَّتين في حالة الضفادع والسَّمادر، وتتوالى التغيُّرات تدريجيًّا فتظهر الرِّجلان الأماميَّتان، ثُمَّ يتقاصر الذنب بِبُطءٍ حتَّى يختفي عند الضفادع ويستمرُّ عند السَّمادر.,اعتمد كولينز على الأساطير اليونانية والمصارعة الرومانية وتليفزيون الواقع في كتابته The Hunger Games.,False
65,"وقد فازت الرواية بالعديد من الجوائز، بما في ذلك وسام قارئ كاليفورنيا للناشئين، ومنحتها أسبوعية بابليشرز ويكلي، جائزة ""أفضل كتب العام"" لعام 2008.",النسخة القديمة من الأغنية التي ظهر فيها صوت كريس مارتن تم تسريبها على الإنترنت ، لكن الأغنية مازالت موجودة بصوت نيللي فورتادو.,False
302,مَملَكَةُ غِرنَاطَة أو إِمَارَةُ غِرنَاطَة أو الدَّولَةُ النَصرِيَّة أو دَولَةُ بَنِي نَصر هي آخرُ دولةٍ إسلاميَّة قامت في الأندلُس سنة 635هـ المُوافقة لِسنة 1237م على يد والي جيَّان وأرجونة مُحمَّد بن يُوسُف بن مُحمَّد الخزرجي المعروف بابن الأحمر، الذي أصبح أوَّل أُمراء هذه الدولة.,أسس والي جين الأحمد دولة بني نصر عام 1237 م ، وهي آخر دولة إسلامية في الأندلس.,True
173,مشكلة أخرى واجهها الألبوم بخصوص الأغنيتين دو إت (Do It) وويت فور يو (Wait For You) حيث تردد أن تمبالاند قام بسرقة الألحان من أغانٍ أخرى الأولى فنلندية والثانية تركية.,الشكل الأسطوري لصولجان إله التجارة اليوناني هو مصدر الإلهام للرمز الفلكي لعطارد.,False
19,"أبدعت مي في مَجال الصّحافة، وكانت تنشر مقالاتها في الصحافة المصرية، وتُمضي في نِهايتها بأسماء مُستعارة، كان من أسمائها المستعارة: ""شجية، خالد رأفت، إيزيس كوبيا، عائدة، كنار، السندبادة البحرية الأولى"".",تم إنتاج الألبوم بواسطة Geffen و Mosley Music في تعاونهما الأول بعد إفلاس DreamWorks.,False
146,تم إنتاج الألبوم بواسطة شركتي جيفن (بالإنجليزية: Geffen)‏ وموسلي ميوزك (بالإنجليزية: Mosley Music)‏ لصاحبها تمبالاند في تعاونها الأول مع هاتين الشركتين بعد إفلاس شركة دريم ووركس.,تم إنتاج الألبوم بواسطة Geffen و Mosley Music وكان أول تعاون بين الشركتين.,True
124,بينما أصبح مدفن الحسـين في كربلاء مكاناً مقدساً لدى الشيعة يزوره مؤمنوهم، مع ما يرافق ذلك من ترديد لأدعية خاصة أثناء كل زيارة لقبره.,يحتوي عطارد على أعلى قيمة للشذوذ بين جميع الكواكب في النظام الشمسي ولديه أصغر ميل بين الكواكب.,False
61,اعتمدت كولِنز في كتابة مباريات الجوع على مضامين من الميثولوجيا الإغريقية، المصارعة الرومانية وتلفزيون الواقع.,اعتمد كولينز على الأساطير اليونانية والمصارعة الرومانية وتليفزيون الواقع عندما كتب The Hunger Games.,True
52,كما أشيد بحبكة الرواية وشخصياتها المُحكمة.,أحيي حبكة الرواية وشخصياتها.,True
363,ومن منهج المصنف في الكتاب أنه يذكر اسم العلم المترجم له، ونسبه، وإسلامه، ومآثره، وما ورد في فضله في ترجمة مطولة، وقد بلغ عدد الأعلام المترجم لهم 4725 علمًا، ويُعد هذا الكتاب من أقدم الكتب التي وصلت إلينا من كتب التواريخ الجامعة لرواة السنة النبوية من ثقات وضعفاء، وهو مرتب على الطبقات، وقد تكلم على الرواة جرحًا وتعديلًا.,ث عميد إس أبو سيد مسلمه بين عبد الملك بين مروان بين الحكم بين أبي الاس بين أمية القرشي.,False
135,"يعتبر الشيعة معركة كربلاء قصة تحمل معاني كثيرة ""كالتضحية والحق والحرية"" وكان لرموز هذه الواقعة حسب الشيعة دور في الثورة الإيرانية وتعبئة الشعب الإيراني بروح التصدي لنظام الشاه، وخاصة في المظاهرات المليونية التي خرجت في طهران والمدن الإيرانية المختلفة أيام عاشوراء والتي أجبرت الشاه السابق محمد رضا بهلوي على الفرار من إيران، ومهدت السبيل أمام إقامة النظام الإسلامي الشيعي في إيران وكان لهذه الحادثة أيضًا، بنظر الشيعة، دور في المقاومة الإسلامية في وجه الاحتلال الإسرائيلي في جنوب لبنان.",يرتبط الاسم اللاتيني عطارد بإله التجارة الروماني.,False
376,لذا تعتبر الأسلحة النووية أسلحة دمار شامل ويخضع تصنيعها واستعمالها إلى ضوابط دولية حرجة ويمثل السعي نحو امتلاكها هدفاً تسعى إليه كل الدول.,تعتبر الأسلحة النووية أسلحة دمار شامل ، ويخضع تصنيعها واستعمالها للرقابة الدولية ، والسعي وراء حيازتها هدف تسعى إليه جميع الدول.,True
374,لذا تعتبر الأسلحة النووية أسلحة دمار شامل ويخضع تصنيعها واستعمالها إلى ضوابط دولية حرجة ويمثل السعي نحو امتلاكها هدفاً تسعى إليه كل الدول.,تعتبر الأسلحة النووية أسلحة دمار شامل ، ويخضع تصنيعها واستعمالها للرقابة الدولية ، والسعي وراءها هدف تسعى إليه جميع الدول.,True
26,كانَ لِمي زيادة دَور في الدِّفاع عَن حُقوق المَرأة، وبِمُطالبة المُساواة كَما أنّها استَحقّت أن تَكون رائِدة مِن رائِدات النَّهضة النِّسائية العَربيَّة الحَديثة، حَيثُ كانَت مُتطلعَة عَلى تاريخ المرأة في الفَترة التي سَبَقت سَجنها فَأكثرت مِن الكِتابة والمُحاضرات والنّدوات؛ لِلمُطالبة بِحقوق المرأة.,استحق لي أن يكون رائداً في نهضة المرأة العربية الحديثة حيث كانت تتطلع إلى تاريخ المرأة في الفترة التي سبقتها.,True
78,ومنذ إصدارها، تُرجمت الرواية - ضمن ترجمة الثلاثية - إلى إحدى وخمسين لغة، وبيعت حقوق نشرها في ست وخمسين دولة ومنطقة.,اعترفت العديد من الدول الغربية والولايات المتحدة بجزر تايوان ، وجزر بيسكادور وملحقاتها ، وجزر كينمن وماتسو ، وبعض الجزر الصغيرة الأخرى ، على أنها الوريث الشرعي لجمهورية الصين.,False
271,إن أول مسبار فضائي زار كوكب عطارد هو مارينر 10 والذي أسقط خرائطاً لحوالي 45% من سطحه منذ عام 1974 حتى 1975، أما الرحلة الثانية فكانت بواسطة المسبار ميسنجر الذي أضاف 30% من الخرائط لهذا الكوكب عندما مر بقربه في 14 كانون الثاني 2008.,"كان الاسم الرمزي لأول قنبلة ذرية أُسقطت على مدينة هيروشيما اليابانية هو ""ليتل بوي"" ، والذي أُطلق على قاذفة القنابل B-29) ""إينولا جاي"".",False
406,اتُهِمَت إيران مؤخراً من قبل عدد من الحكومات بأنها إحدى الدول ذات القدرة النووية.,كانت تستحق أن تكون رائدة في نهضة المرأة العربية الحديثة ، حيث كانت تتطلع إلى تاريخ المرأة في الفترة التي سبقتها.,False
396,اُستُعمِلَت القنبلة الذرية مرتين في تاريخ الحروب؛ وكانتا كلتاهما أثناء الحرب العالمية الثانية عندما قامت الولايات المتحدة بإسقاط قنبلتين ذريتين على مدينتي هيروشيما وناجازاكي في اليابان في أواخر أيام الحرب، أوقعت الهجمة النووية على اليابان أكثر من 000’120 شخص معظمهم من المدنيين وذلك في نفس اللحظة، كما أدت إلى مقتل ما يزيد عن ضعفي هذا الرقم في السنوات اللاحقة نتيجة التسمم الإشعاعي أو ما يعرف بمتلازمة الإشعاع الحادة، انتقدت الكثير من الدول الهجوم النووي على هيروشيما وناجازاكي إلا أن الولايات المتحدة زعمت أنها أفضل طريقة لتجنب أعداد أكبر من القتلى إن استمرت الحرب العالمية الثانية فترة أطول.,بعد أن أنهت تعليمها الثانوي في دير الراهبات بمنطقة عينطورة ، تابعت مي دراستها في كلية الآداب بالقاهرة.,False
310,تأسست مملكة غرناطة بعد انهيار الدولة المُوحديَّة في المغرب والأندلُس، وأخذت المُدُن الأندلُسيَّة الكُبرى تسقط تباعاً في أيدي النصارى، وتعرَّض الإسلامُ والمُسلمون لِخطر الزوال، فتصدَّى مُحمَّد بن الأحمر لِلغزوات المسيحيَّة بِقيادة فرديناند الثالث ملك قشتالة، بعد أن آلت إليه -أي لابن الأحمر- مُعظم أملاك مُحمَّد بن يُوسُف بن هود الذي قُتل في ألمرية، ولمَّا هُزم ابن الأحمر على يد القُوَّات القشتاليَّة، شعر أنَّهُ لابُدَّ أن يلتمس الوسيلة لِتأمين استمراريَّة حُكمه في ظل قُوَّة قشتالة التي تُهدِّدُه، وبِخاصَّةٍ أنَّ غزوات القشتاليين وصلت إلى ضواحي غرناطة نفسها، فمال إلى الاستسلام وأبرم مُعاهدة سلامٍ مع الملك القشتالي كان من أبرز بُنُودها: تبعيَّة غرناطة لقشتالة عسكريّاً، وأن يحكم غرناطة باسم ملك قشتالة علانيَّةً؛ ويكون عضواً في مجلس «الكورتيز» (مجلس حكام المقاطعات) وبهذا كان ملك قشتالة قد أتمَّ تبعية غرناطة له تماماً.,"الاسم العربي للبرمائيات محفور من كلمتي ""الأرض"" و ""الماء"" بسبب انتمائهما إلى كل منهما.",False
84,والرواية هي الأولى في سلسلة مباريات الجوع، تلتها روايتي ألسنة اللهب (الصادرة في عام 2009)، ثم الطائر المقلد (الصادرة في عام 2010).,صرح الرئيس الحالي لجمهورية الصين ، ما ينغ جيو ، أن بلاده دولة مستقلة ذات سيادة ولها الحق في إدارة كل من تايوان وجمهورية الصين الشعبية.,False
334,ولم تك مملكة غرناطة الأطولَ عُمراً بين دُول المُسلمين في الأندلُس فحسب، وإنما استطاعت أن تُحقِّق نجاحاتٍ وإنجازاتٍ حضاريَّةً باهرةً تُوازي نجاحات دُول الأندلُس التي سبقتها إن لم تتفوَّق عليها.,بعد مرور الوقت ، انخفض حجم السمندل وتناقص تنوعه ، حتى اقتصرت على نطاق البشرة الناعمة التي بقيت حتى يومنا هذا.,False
309,تأسست مملكة غرناطة بعد انهيار الدولة المُوحديَّة في المغرب والأندلُس، وأخذت المُدُن الأندلُسيَّة الكُبرى تسقط تباعاً في أيدي النصارى، وتعرَّض الإسلامُ والمُسلمون لِخطر الزوال، فتصدَّى مُحمَّد بن الأحمر لِلغزوات المسيحيَّة بِقيادة فرديناند الثالث ملك قشتالة، بعد أن آلت إليه -أي لابن الأحمر- مُعظم أملاك مُحمَّد بن يُوسُف بن هود الذي قُتل في ألمرية، ولمَّا هُزم ابن الأحمر على يد القُوَّات القشتاليَّة، شعر أنَّهُ لابُدَّ أن يلتمس الوسيلة لِتأمين استمراريَّة حُكمه في ظل قُوَّة قشتالة التي تُهدِّدُه، وبِخاصَّةٍ أنَّ غزوات القشتاليين وصلت إلى ضواحي غرناطة نفسها، فمال إلى الاستسلام وأبرم مُعاهدة سلامٍ مع الملك القشتالي كان من أبرز بُنُودها: تبعيَّة غرناطة لقشتالة عسكريّاً، وأن يحكم غرناطة باسم ملك قشتالة علانيَّةً؛ ويكون عضواً في مجلس «الكورتيز» (مجلس حكام المقاطعات) وبهذا كان ملك قشتالة قد أتمَّ تبعية غرناطة له تماماً.,بعد انهيار الدولة التوحيدية في المغرب والأندلس ، سقطت المدن الأندلسية الكبرى في أيدي المسيحيين ، فاستجاب محمد بن الأحمر للفتوحات المسيحية بإقامة مملكة غرناطة.,True
269,إن أول مسبار فضائي زار كوكب عطارد هو مارينر 10 والذي أسقط خرائطاً لحوالي 45% من سطحه منذ عام 1974 حتى 1975، أما الرحلة الثانية فكانت بواسطة المسبار ميسنجر الذي أضاف 30% من الخرائط لهذا الكوكب عندما مر بقربه في 14 كانون الثاني 2008.,أسقطت الولايات المتحدة قنبلتين ذريتين على اليابان خلال الحرب العالمية الثانية ، مما أسفر عن مقتل أكثر من 100000 شخص.,False
120,"حيث أصبح شعار ""يا لثارات الحسين"" عاملاً مركزياً في تبلور الثقافة الشيعية وأصبحت المعركة وتفاصيلها ونتائجها تمثل قيمة روحانية ذات معاني كبيرة لدى الشيعة، الذين يعتبرون معركة كربلاء ثورة سياسية ضد الظلم.","أصبح شعار ""يا ثورات الحسين"" عاملاً مركزياً في بلورة الثقافة الشيعية ، حيث مثلت قيمة روحية ذات معاني كبيرة للشيعة.",True
384,"وتعتبر هذه القنبلة هي أول سلاح نووي يتم استخدامه وبعدها بثلاثة أيام تم إلقاء القنبلة الثانية ""الرجل البدين"" (فات مان بالأنجليزية:Fat Man) على مدينة ناجازاكي.",اعتادت مي على نشر مقالاتها في الصحافة المصرية تحت أسماء مختلفة.,False
255,يتغير الحضيض في مدار عطارد في حركته البدارية بمعدل 43 دقيقة قوسية في كل قرن، وشُرح ذلك من خلال النظرية النسبية العامة لألبرت أينشتاين في مطلع القرن العشرين.يظهر عطارد بشكل متألق عندما يراه الناظر من الأرض، ويتراوح القدر الظاهري له بين -2.3 إلى 5.7، لكن ليس من السهل رؤيته من خطوط العرض المرتفعةـ في حين يمكن رؤيته من خطوط العرض المتوسطة والدنيا، وخصوصا عندما يكون في الاستطالة العظمى له بالنسبة إلى الشمس والتي تبلغ 28.3 درجة قبل الفجر أو بعد غروب الشمس، ويمكن معرفة مواعيدها من خلال مواقع الإنترنت المختلفة.,يعتبر كتاب الطبقات الكبير مرجعاً في السيرة النبوية وترجماتها وتاريخها ، حيث تناول مؤلفه سيرة الرسول ، وعرض الفتوى بالمدينة المنورة ، وجمع القرآن الكريم ، ثم قدم الترجمات إلى القرآن الكريم. الصحابة و,False
278,تتكوّن تركيبة عطارد من 70% معادن و 30% سليكات، وكثافته هي ثاني أكبر كثافة في المجموعة الشمسية وتقل عن كثافة الأرض بحوالي 5.515 غ/سم³ فقط.,نفذت الولايات المتحدة والاتحاد السوفيتي وفرنسا والمملكة المتحدة والصين تفجيرات تجريبية للأسلحة النووية بعد الهجوم على ناغازاكي.,False
110,"معركة كربلاء وتسمى أيضاً واقعة الطف هي معركة وقعت على ثلاثة أيام وختمت في 10 محرم سنة 61 للهجرة والذي يوافق 12 أكتوبر 680م، وكانت بين الحسين بن علي بن أبي طالب ابن بنت النبي محمد، الذي أصبح المسلمون يطلقون عليه لقب ""سيد الشهداء"" بعد انتهاء المعركة، ومعه أهل بيته وأصحابه، وجيش تابع ليزيد بن معاوية.",دارت معركة كربلاء ، المعروفة أيضًا باسم حادثة طاف ، على مدى ثلاثة أيام وانتهت في 12 أكتوبر 680 م.,True
389,"فُجرت أول قنبلة نووية للاختبار في 16 يوليو 1945 في منطقة تدعى صحراء ألاموغوردو (بالإنجليزية: Alamogordo)‏ الواقعة في ولاية نيو مكسيكو في الولايات المتحدة، وسميت القنبلة باسم القنبلة (أ) (بالإنجليزية: A-bomb)‏ وكان هذا الاختبار بمثابة ثورة في عالم المواد المتفجرة والأسلحة المدمرة، وبهذه العملية فإن شكلاً دائرياً صغيراً بحجم كف اليد يمكن أن يسبب انفجاراً تصل قوته إلى قوة انفجار تحدثه مئات الآلاف من الأطنان من مادة ال""تي إن تي"".",كانت تستحق أن تكون رائدة في نهضة المرأة العربية الحديثة حيث كانت تتطلع إلى تاريخ المرأة في الفترة التي سبقتها.,False
171,لم تحذف الأغنية من الألبوم بل لا زالت موجودة بصوت نيللي فرتادو وحدها، ولكن تم تسريب النسخة القديمة من الأغنية التي ظهر بها صوت كريس مارتن في شبكة الإنترنت، يذكر أن كريس هو فنان بريطاني.,النسخة القديمة من الأغنية التي ظهر فيها صوت كريس مارتن تم تسريبها على الإنترنت ، لكن الأغنية مازالت بصوت نيللي فورتادو.,True
123,بينما أصبح مدفن الحسـين في كربلاء مكاناً مقدساً لدى الشيعة يزوره مؤمنوهم، مع ما يرافق ذلك من ترديد لأدعية خاصة أثناء كل زيارة لقبره.,وأصبحت مقبرة الحسن في كربلاء مقدسا للشيعة مع تكرار الصلوات الخاصة في كل زيارة لقبره.,True
250,لعطارد أعلى قيمة للشذوذ المداري من بين جميع كواكب المجموعة الشمسية، ولديه أصغر ميل محوري من بين هذه الكواكب وهو يكمل ثلاث دورات حول محوره لكل دورتين مداريتين.,يمتلك عطارد أعلى قيمة للشذوذ بين جميع الكواكب في النظام الشمسي ، ولديه أصغر ميل بين هذه الكواكب ، ويكمل ثلاث دورات حول محوره لكل دورانين.,True
172,مشكلة أخرى واجهها الألبوم بخصوص الأغنيتين دو إت (Do It) وويت فور يو (Wait For You) حيث تردد أن تمبالاند قام بسرقة الألحان من أغانٍ أخرى الأولى فنلندية والثانية تركية.,يقال إن أول أغنيتين في الألبوم ، Do It و Wait For You ، قد سُرقت من أغانٍ أخرى.,True
30,تُوفيت مَيّ في مُستشفى المُعادي في 17 تشرين الأول 1941م في مَدينة القاهرة عن عمر يُناهز 55 عاماً.,يعتقد الشيعة أن معركة كربلاء لها معاني كثيرة منها التضحية والحقيقة والحرية ، وأنها لعبت دورًا في الثورة الإيرانية.,False
387,"فُجرت أول قنبلة نووية للاختبار في 16 يوليو 1945 في منطقة تدعى صحراء ألاموغوردو (بالإنجليزية: Alamogordo)‏ الواقعة في ولاية نيو مكسيكو في الولايات المتحدة، وسميت القنبلة باسم القنبلة (أ) (بالإنجليزية: A-bomb)‏ وكان هذا الاختبار بمثابة ثورة في عالم المواد المتفجرة والأسلحة المدمرة، وبهذه العملية فإن شكلاً دائرياً صغيراً بحجم كف اليد يمكن أن يسبب انفجاراً تصل قوته إلى قوة انفجار تحدثه مئات الآلاف من الأطنان من مادة ال""تي إن تي"".",تم إدخالها إلى مستشفى للأمراض العقلية في لبنان لتلقي العلاج بعد أن سافرت إلى عدة دول.,False
219,وجمهورية الصين واحدة من النمور الآسيوية الأربعة ويحتل اقتصادها المركز السادس والعشرين على مستوى العالم.,تحتل جمهورية الصين المرتبة 26 في العالم من حيث الناتج المحلي الإجمالي.,True
318,اجتمعت تحت ظلال هذه الدولة أشلاء الأندلُس المنهارة والتي انكمشت أطرافها فيما وراء نهر الوادي الكبير جنوباً، وشغلت شرقاً رُقعةً مُتواضعةً من جيَّان وبياسة وإستجَّة حتَّى البحر المُتوسِّط، ومن ألمرية وإلبيرة غرباً حتَّى مصب الوادي الكبير.,وانهارت أطلال الأندلس تحت ظل هذه الدولة التي ضمت منطقة من الشرق إلى البحر الأبيض المتوسط ​​ومن الميرة والبيرة غربا.,True
48,تلقت الرواية إشادة من أبرز النقاد والمؤلفين.,وقد أشاد النقاد والمؤلفون بالرواية.,True
60,اعتمدت كولِنز في كتابة مباريات الجوع على مضامين من الميثولوجيا الإغريقية، المصارعة الرومانية وتلفزيون الواقع.,"في 7 يونيو 2006 ، تم اختيار كريس مارتن لإضافة صوته إلى أغنية All Good Things (Com to an End) ، ولكن تم استبعاده من الأغنية بناءً على طلبه ، وواجه ""Lowes"" عددًا من المشاكل.",False
195,ومع هزيمة الحزب الوطني الصيني المعروف باسم الكوميتانج في الحرب الأهلية أمام قوات الحزب الشيوعي الصيني الجديد انتقلت الحكومة المهزومة إلى تايوان حيث أسست مدينة تايبيه كعاصمة مؤقتة للبلاد، في حين أسس أعضاء الحزب الشيوعي جمهورية الصين الشعبية في البر الصيني حيث موقعها الجغرافي المعروف الآن.,"كان يُعتقد أن ""Wilitudo Hermae Trismegisti"" هو سمة رئيسية للكوكب حيث قيل إنه يغطي ما يقرب من ربع ربعه الجنوبي الشرقي.",False
373,لذا تعتبر الأسلحة النووية أسلحة دمار شامل ويخضع تصنيعها واستعمالها إلى ضوابط دولية حرجة ويمثل السعي نحو امتلاكها هدفاً تسعى إليه كل الدول.,تعتبر الأسلحة النووية أسلحة دمار شامل ، ويخضع تصنيعها واستخدامها لضوابط دولية حاسمة ، والسعي وراءها هدف تسعى إليه جميع الدول.,True
435,وتستخدمُ البرمائيَّات جُلُودها كجهاز تنفُّسٍ ثانويٍّ، وبعضُ الأنواع الأرضيَّة سالِفة الذِكر تعتمدُ اعتمادًا كُليًّا على التنفُّس من جُلُودها لِافتقادها الرئتين.,تستخدم البرمائيات جلودها كنظام تنفسي ثانوي ، وتعتمد بعض الأنواع على التنفس من جلودها بسبب نقص الرئتين.,True
127,أدى مقتل الحسين إلى نشوء سلسلة من المؤلفات الدينية والخطب والوعظ والأدعية الخاصة التي لها علاقة بحادثة مقتله وألفت عشرات المؤلفات لوصف حادثة مقتله.,يبلغ كتلة الأرض 0.055 ويبلغ قطرها 4880 كم.,False
413,البَرْمائِيَّات أو القَوَازِبُ، هي فقاريَّاتٌ رُباعيَّة الأطراف خارجيَّة الحرارة، اسمُها بالعربيَّة منحوتٌ من كلمتيّ «بر» و«ماء»، لِانتسابها إلى كلاها.,"الاسم العربي للبرمائيات محفور من كلمتي ""الأرض"" و ""الماء"" ، بسبب انتمائهما إلى كل منهما.",True
112,"تعدّ واقعة الطف من أكثر المعارك جدلاً في التاريخ الإسلامي فقد كان لنتائج وتفاصيل المعركة آثار سياسية ونفسية وعقائدية لا تزال موضع جدل إلى الفترة المعاصرة، حيث تعدّ هذه المعركة أبرز حادثة من بين سلسلة من الوقائع التي كان لها دور محوري في صياغة طبيعة العلاقة بين السنة والشيعة عبر التاريخ وأصبحت معركة كربلاء وتفاصيلها الدقيقة رمزا للشيعة ومن أهم مرتكزاتهم الثقافية وأصبح يوم 10 محرم أو يوم عاشوراء، يوم وقوع المعركة، رمزاً من قبل الشيعة ""لثورة المظلوم على الظالم ويوم انتصار الدم على السيف"".رغم قلة أهمية هذه المعركة من الناحية العسكرية حيث اعتبرها البعض محاولة تمرّد فاشلة قام بها الحسين إلا أن هذه المعركة تركت آثاراً سياسية وفكرية ودينية هامة.",تعد حادثة طاف من أكثر المعارك إثارة للجدل في التاريخ الإسلامي ، حيث كان لنتائج وتفاصيل المعركة تداعيات سياسية ونفسية وأيديولوجية لا تزال محل جدل حتى الفترة المعاصرة ، حيث تعد هذه المعركة أبرز الحوادث بين سلسلة من الحقائق التي كان لها دور محوري,True
273,يشبه عطارد قمر الأرض في شكله، إذ يحوي العديد من الفوهات الصدمية، ومناطق سهلية ناعمة، ولا يوجد له أقمار طبيعية أو غلاف جوي، ولكنه يملك نواة حديدية على عكس القمر مما يؤدي إلى توليد حقل مغناطيسي يساوي 1% من قيمة الحقل المغناطيس للأرض.,ألقت الولايات المتحدة قنابل ذرية على اليابان خلال الحرب العالمية الثانية ، مما أسفر عن مقتل أكثر من 100000 شخص.,False
464,تتكوَّن هذه الطائفة اليوم من ثلاث رُتب: عديمات الأذيال (الضفادع والعلاجيم) وذوات الأذيال (السَّمادر أو السمادل) وعديمات الأرجل.,تتكون هذه الطائفة من ثلاث طبقات: الذيل ، والذيل ، والسيقان.,True
